NaN	5.334000E-10	8.380000E-10
NaN	7.114000E-10	8.580000E-10
NaN	9.486000E-10	1.181000E-09
NaN	1.265000E-09	1.572000E-09
NaN	1.686800E-09	2.091000E-09
NaN	2.250000E-09	2.739000E-09
NaN	3.000000E-09	3.636000E-09
NaN	4.000000E-09	4.657000E-09
NaN	5.334000E-09	6.012000E-09
NaN	7.114000E-09	7.817000E-09
NaN	9.486000E-09	1.022300E-08
NaN	1.265000E-08	1.343400E-08
NaN	1.686800E-08	1.772400E-08
NaN	2.250000E-08	2.345300E-08
NaN	3.000000E-08	3.109500E-08
NaN	4.000000E-08	4.128400E-08
